state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-11-2025 21:00,26.0881305,87.93840336,NO2,NA,NA,NA
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-11-2025 21:00,26.0881305,87.93840336,CO,12,16,14
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-11-2025 21:00,27.308328,84.531742,PM2.5,45,117,61
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-11-2025 21:00,27.308328,84.531742,PM10,55,131,77
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-11-2025 21:00,27.308328,84.531742,NH3,1,2,1
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-11-2025 21:00,27.308328,84.531742,CO,32,33,32
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-11-2025 21:00,27.308328,84.531742,OZONE,10,18,14
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-11-2025 21:00,26.63086,84.90051,NO2,8,11,9
Bihar,Munger,"Town Hall, Munger - BSPCB",14-11-2025 21:00,25.376776,86.471523,NO2,4,5,5
Bihar,Munger,"Town Hall, Munger - BSPCB",14-11-2025 21:00,25.376776,86.471523,SO2,14,18,16
Bihar,Munger,"Town Hall, Munger - BSPCB",14-11-2025 21:00,25.376776,86.471523,OZONE,12,29,20
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-11-2025 21:00,25.265194,87.012947,SO2,12,55,36
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-11-2025 21:00,25.265194,87.012947,OZONE,18,111,71
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-11-2025 21:00,25.204762,85.51496,NO2,9,10,9
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-11-2025 21:00,25.204762,85.51496,SO2,10,10,10
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-11-2025 21:00,25.204762,85.51496,CO,2,46,40
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-11-2025 21:00,25.204762,85.51496,OZONE,19,40,29
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-11-2025 21:00,25.56752,83.966379,PM2.5,75,318,152
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-11-2025 21:00,25.56752,83.966379,OZONE,3,170,105
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-11-2025 21:00,25.7808257,84.7446768,NH3,2,6,3
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-11-2025 21:00,25.7808257,84.7446768,SO2,20,22,20
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-11-2025 21:00,25.7808257,84.7446768,OZONE,13,46,29
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-11-2025 21:00,17.72,83.3,PM10,136,367,184
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-11-2025 21:00,17.72,83.3,SO2,14,35,25
Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-11-2025 21:00,27.103358,93.679645,SO2,8,8,8
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-11-2025 21:00,26.071318,91.87488,SO2,NA,NA,NA
Assam,Guwahati,"IITG, Guwahati - PCBA",14-11-2025 21:00,26.2028636,91.70046436,PM2.5,32,316,100
Assam,Guwahati,"IITG, Guwahati - PCBA",14-11-2025 21:00,26.2028636,91.70046436,SO2,23,26,24
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-11-2025 21:00,26.10887,91.589544,PM2.5,41,79,56
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",14-11-2025 21:00,24.792403,84.992416,NO2,2,8,5
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-11-2025 21:00,24.762518,84.982348,NH3,3,3,3
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-11-2025 21:00,25.697189,85.2459,PM10,35,148,101
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-11-2025 21:00,25.697189,85.2459,NO2,37,79,47
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-11-2025 21:00,25.697189,85.2459,OZONE,9,155,100
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-11-2025 21:00,25.560083,87.553265,NH3,1,1,1
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-11-2025 21:00,26.0881305,87.93840336,PM2.5,NA,NA,NA
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-11-2025 21:00,26.0881305,87.93840336,PM10,NA,NA,NA
Assam,Silchar,"Tarapur, Silchar - PCBA",14-11-2025 21:00,24.82827,92.79525,SO2,5,8,6
Assam,Silchar,"Tarapur, Silchar - PCBA",14-11-2025 21:00,24.82827,92.79525,CO,17,42,23
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",14-11-2025 21:00,26.987634,94.636574,PM10,23,94,52
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-11-2025 21:00,26.146529,87.454184,PM2.5,34,240,135
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-11-2025 21:00,26.146529,87.454184,PM10,30,134,96
Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-11-2025 21:00,25.5626095,84.663264,PM10,38,111,71
Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-11-2025 21:00,25.5626095,84.663264,NH3,1,1,1
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14-11-2025 21:00,14.675886,77.593027,CO,34,46,41
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",14-11-2025 21:00,13.20488,79.097889,NO2,20,22,21
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",14-11-2025 21:00,13.20488,79.097889,OZONE,53,59,56
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-11-2025 21:00,16.9872867,81.7363176,NO2,13,66,27
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-11-2025 21:00,16.9872867,81.7363176,CO,17,60,39
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-11-2025 21:00,16.9872867,81.7363176,OZONE,1,52,19
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-11-2025 21:00,25.42742023,86.13886079,PM2.5,47,95,69
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-11-2025 21:00,25.42742023,86.13886079,OZONE,21,112,75
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-11-2025 21:00,26.80365,84.51954,OZONE,19,23,21
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-11-2025 21:00,25.265194,87.012947,PM10,62,123,82
Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-11-2025 21:00,13.615387,79.40923,PM2.5,NA,NA,NA
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-11-2025 21:00,16.536107,80.594233,NO2,16,22,18
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-11-2025 21:00,16.509717,80.612222,PM2.5,72,82,77
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-11-2025 21:00,16.509717,80.612222,PM10,69,82,75
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-11-2025 21:00,26.10887,91.589544,SO2,6,20,13
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",14-11-2025 21:00,26.446912,91.439057,PM10,42,109,71
Assam,Silchar,"Tarapur, Silchar - PCBA",14-11-2025 21:00,24.82827,92.79525,PM10,48,71,58
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-11-2025 21:00,16.5150833,80.5181667,SO2,7,13,10
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-11-2025 21:00,16.5150833,80.5181667,OZONE,24,69,51
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14-11-2025 21:00,14.675886,77.593027,PM10,50,92,71
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-11-2025 21:00,25.610369,85.132568,NO2,1,18,12
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-11-2025 21:00,25.610369,85.132568,SO2,1,29,19
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-11-2025 21:00,25.610369,85.132568,CO,34,69,43
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",14-11-2025 21:00,25.610369,85.132568,OZONE,29,30,30
Bihar,Patna,"Muradpur, Patna - BSPCB",14-11-2025 21:00,25.619651,85.147382,PM10,113,131,120
Bihar,Patna,"Muradpur, Patna - BSPCB",14-11-2025 21:00,25.619651,85.147382,NO2,7,10,8
Bihar,Patna,"Muradpur, Patna - BSPCB",14-11-2025 21:00,25.619651,85.147382,NH3,4,5,5
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-11-2025 21:00,25.599486,85.113666,NH3,4,9,7
Bihar,Patna,"Samanpura, Patna - BSPCB",14-11-2025 21:00,25.596727,85.085624,PM10,NA,NA,NA
Bihar,Patna,"Samanpura, Patna - BSPCB",14-11-2025 21:00,25.596727,85.085624,SO2,1,2,2
Bihar,Patna,"Samanpura, Patna - BSPCB",14-11-2025 21:00,25.596727,85.085624,CO,2,103,65
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-11-2025 21:00,28.5512005,77.2735737,PM10,252,388,312
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-11-2025 21:00,28.656756,77.227234,SO2,18,39,27
Delhi,Delhi,"DTU, Delhi - CPCB",14-11-2025 21:00,28.7500499,77.1112615,PM10,171,405,314
Delhi,Delhi,"DTU, Delhi - CPCB",14-11-2025 21:00,28.7500499,77.1112615,NO2,47,82,62
Delhi,Delhi,"DTU, Delhi - CPCB",14-11-2025 21:00,28.7500499,77.1112615,SO2,32,36,34
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",14-11-2025 21:00,28.498571,77.26484,NO2,75,129,99
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-11-2025 21:00,28.5710274,77.0719006,PM2.5,335,426,383
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-11-2025 21:00,28.5710274,77.0719006,NO2,57,160,107
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-11-2025 21:00,26.11442,85.39813,NH3,7,10,9
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",14-11-2025 21:00,26.1403345,85.3650192,NH3,1,1,1
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",14-11-2025 21:00,26.1403345,85.3650192,OZONE,14,40,37
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",14-11-2025 21:00,26.1209,85.3647,PM2.5,80,127,108
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",14-11-2025 21:00,25.586562,85.043586,SO2,8,11,9
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",14-11-2025 21:00,25.592539,85.227158,PM10,103,166,133
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-11-2025 21:00,21.194815,81.31477,OZONE,1,82,56
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",14-11-2025 21:00,22.08815,82.13737,NO2,17,66,23
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",14-11-2025 21:00,22.08815,82.13737,SO2,9,21,16
Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",14-11-2025 21:00,22.118125,83.140608,NH3,5,6,5
Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",14-11-2025 21:00,22.118125,83.140608,SO2,3,57,18
Chhattisgarh,Korba,"Rampur, Korba - CECB",14-11-2025 21:00,22.368195,82.746431,NO2,18,26,22
Chhattisgarh,Korba,"Rampur, Korba - CECB",14-11-2025 21:00,22.368195,82.746431,CO,20,39,22
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",14-11-2025 21:00,22.348441,82.549611,SO2,3,19,12
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-11-2025 21:00,22.12665,83.483212,PM10,51,157,81
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",14-11-2025 21:00,21.258815,81.578979,NH3,3,5,4
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",14-11-2025 21:00,21.258815,81.578979,OZONE,6,7,6
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-11-2025 21:00,21.219665,81.630094,SO2,7,30,11
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-11-2025 21:00,21.219665,81.630094,CO,38,112,50
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-11-2025 21:00,21.237755,81.705301,NH3,2,2,2
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",14-11-2025 21:00,21.237755,81.705301,SO2,5,14,9
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-11-2025 21:00,22.06631475,83.33820077,SO2,5,21,7
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-11-2025 21:00,22.06631475,83.33820077,CO,19,52,29
Delhi,Delhi,"Alipur, Delhi - DPCC",14-11-2025 21:00,28.815329,77.15301,OZONE,2,76,53
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-11-2025 21:00,30.735567,76.775714,OZONE,5,61,45
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-11-2025 21:00,30.751462,76.762879,NH3,7,13,9
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-11-2025 21:00,21.194815,81.31477,NO2,16,118,54
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-11-2025 21:00,21.194815,81.31477,NH3,1,19,6
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-11-2025 21:00,25.859655,85.77944,PM2.5,NA,NA,NA
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-11-2025 21:00,25.859655,85.77944,OZONE,8,8,8
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-11-2025 21:00,24.952822,84.002396,SO2,NA,NA,NA
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-11-2025 21:00,26.2271665,84.3570427,NO2,1,3,2
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-11-2025 21:00,28.647622,77.315809,NH3,NA,NA,NA
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-11-2025 21:00,28.695381,77.181665,SO2,18,36,23
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-11-2025 21:00,28.5512005,77.2735737,PM2.5,336,398,366
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-11-2025 21:00,21.613267,73.010555,CO,59,113,66
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",14-11-2025 21:00,23.163798,72.677768,NH3,3,18,7
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",14-11-2025 21:00,23.243639,72.68994,NO2,6,13,9
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",14-11-2025 21:00,23.243639,72.68994,CO,4,98,32
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-11-2025 21:00,23.221714,72.654328,CO,24,50,34
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-11-2025 21:00,23.221714,72.654328,OZONE,9,121,76
Gujarat,Surat,"Science Center, Surat - SMC",14-11-2025 21:00,21.170046,72.795405,SO2,28,35,30
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-11-2025 21:00,28.58028,77.233829,CO,55,117,72
Delhi,Delhi,"Lodhi Road, Delhi - IMD",14-11-2025 21:00,28.5918245,77.2273074,OZONE,4,172,90
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",14-11-2025 21:00,28.611281,77.237738,PM2.5,306,403,363
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",14-11-2025 21:00,28.636429,77.201067,SO2,9,99,70
Delhi,Delhi,"Mundka, Delhi - DPCC",14-11-2025 21:00,28.684678,77.076574,PM10,163,439,296
Delhi,Delhi,"Mundka, Delhi - DPCC",14-11-2025 21:00,28.684678,77.076574,NH3,10,16,13
Delhi,Delhi,"Mundka, Delhi - DPCC",14-11-2025 21:00,28.684678,77.076574,SO2,2,69,30
Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-11-2025 21:00,28.5627763,77.1180053,PM10,241,352,294
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-11-2025 21:00,28.6811736,77.3025234,NO2,50,55,53
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-11-2025 21:00,28.6811736,77.3025234,CO,52,98,67
Delhi,Delhi,"ITO, Delhi - CPCB",14-11-2025 21:00,28.628624,77.24106,NO2,34,88,59
Delhi,Delhi,"ITO, Delhi - CPCB",14-11-2025 21:00,28.628624,77.24106,NH3,3,5,4
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",14-11-2025 21:00,28.73282,77.170633,NO2,58,165,124
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-11-2025 21:00,28.58028,77.233829,PM10,301,432,371
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-11-2025 21:00,23.107969,72.574648,PM2.5,43,163,83
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-11-2025 21:00,23.107969,72.574648,NO2,10,118,50
Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",14-11-2025 21:00,22.977134,72.553024,PM10,120,418,220
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-11-2025 21:00,23.002657,72.591912,PM2.5,25,111,59
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-11-2025 21:00,23.002657,72.591912,SO2,27,53,38
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-11-2025 21:00,23.002657,72.591912,CO,16,80,40
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-11-2025 21:00,23.002657,72.591912,OZONE,1,42,31
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-11-2025 21:00,23.020509,72.579261,PM2.5,71,321,168
Delhi,Delhi,"Pusa, Delhi - IMD",14-11-2025 21:00,28.63611,77.173332,PM2.5,311,416,366
Delhi,Delhi,"R K Puram, Delhi - DPCC",14-11-2025 21:00,28.563262,77.186937,PM2.5,348,437,384
Delhi,Delhi,"R K Puram, Delhi - DPCC",14-11-2025 21:00,28.563262,77.186937,PM10,250,417,317
Delhi,Delhi,"R K Puram, Delhi - DPCC",14-11-2025 21:00,28.563262,77.186937,OZONE,11,193,111
Delhi,Delhi,"Shadipur, Delhi - CPCB",14-11-2025 21:00,28.6514781,77.1473105,NH3,8,14,11
Delhi,Delhi,"Shadipur, Delhi - CPCB",14-11-2025 21:00,28.6514781,77.1473105,OZONE,12,52,32
Delhi,Delhi,"Sirifort, Delhi - CPCB",14-11-2025 21:00,28.5504249,77.2159377,PM2.5,352,417,386
Delhi,Delhi,"Sirifort, Delhi - CPCB",14-11-2025 21:00,28.5504249,77.2159377,NO2,39,68,52
Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-11-2025 21:00,28.6573814,77.1585447,NO2,64,237,138
Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-11-2025 21:00,28.6573814,77.1585447,CO,46,134,79
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-11-2025 21:00,28.530785,77.271255,CO,59,112,73
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-11-2025 21:00,28.674045,77.131023,PM10,210,432,365
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",14-11-2025 21:00,28.674045,77.131023,CO,30,106,61
Delhi,Delhi,"Pusa, Delhi - DPCC",14-11-2025 21:00,28.639652,77.146275,PM2.5,336,423,395
Delhi,Delhi,"Pusa, Delhi - DPCC",14-11-2025 21:00,28.639652,77.146275,NH3,3,20,12
Delhi,Delhi,"Sirifort, Delhi - CPCB",14-11-2025 21:00,28.5504249,77.2159377,SO2,20,32,28
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-11-2025 21:00,28.710508,77.249485,NO2,30,110,69
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-11-2025 21:00,28.531346,77.190156,NO2,35,73,53
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",14-11-2025 21:00,28.672342,77.31526,PM10,226,436,372
Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-11-2025 21:00,28.699793,77.165453,PM2.5,323,463,402
Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-11-2025 21:00,28.699793,77.165453,NH3,9,10,10
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-11-2025 21:00,23.016834,72.625775,SO2,16,69,34
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-11-2025 21:00,23.016834,72.625775,CO,8,137,30
Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-11-2025 21:00,23.041137,72.456691,PM10,NA,NA,NA
Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",14-11-2025 21:00,23.041137,72.456691,NH3,NA,NA,NA
Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",14-11-2025 21:00,23.023389,72.515201,CO,50,156,77
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",14-11-2025 21:00,23.076793,72.627874,CO,4,104,43
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-11-2025 21:00,28.60909,77.0325413,PM10,320,482,408
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-11-2025 21:00,28.60909,77.0325413,SO2,10,14,11
Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-11-2025 21:00,28.570173,76.933762,PM2.5,322,435,383
Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-11-2025 21:00,28.570173,76.933762,NO2,111,148,127
Delhi,Delhi,"Narela, Delhi - DPCC",14-11-2025 21:00,28.822836,77.101981,SO2,17,45,27
Delhi,Delhi,"Narela, Delhi - DPCC",14-11-2025 21:00,28.822836,77.101981,OZONE,4,167,109
Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",14-11-2025 21:00,27.9002,76.9938,OZONE,25,32,27
Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",14-11-2025 21:00,28.360699,76.93609,PM2.5,137,327,221
Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",14-11-2025 21:00,28.360699,76.93609,NH3,16,21,19
Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",14-11-2025 21:00,28.360699,76.93609,SO2,16,27,20
Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",14-11-2025 21:00,28.060249,76.113115,SO2,11,12,12
Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",14-11-2025 21:00,28.1485564,77.3320667,NH3,8,9,9
Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",14-11-2025 21:00,28.1485564,77.3320667,OZONE,23,25,24
Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-11-2025 21:00,28.3153,76.9143,PM2.5,NA,NA,NA
Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-11-2025 21:00,28.3153,76.9143,SO2,NA,NA,NA
Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-11-2025 21:00,28.3153,76.9143,CO,54,68,56
Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",14-11-2025 21:00,28.4227,77.0667,CO,24,30,26
Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",14-11-2025 21:00,28.4275,77.1465,PM10,117,392,170
Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",14-11-2025 21:00,29.14056,75.744941,PM10,141,242,183
Haryana,Jind,"Police Lines, Jind - HSPCB",14-11-2025 21:00,29.307814,76.337619,PM10,NA,NA,NA
Haryana,Jind,"Police Lines, Jind - HSPCB",14-11-2025 21:00,29.307814,76.337619,SO2,NA,NA,NA
Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",14-11-2025 21:00,29.8006,76.4155,PM2.5,84,300,191
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-11-2025 21:00,28.4417,77.3217,PM10,162,182,169
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-11-2025 21:00,28.4417,77.3217,NO2,35,39,37
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-11-2025 21:00,28.4417,77.3217,NH3,11,12,11
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-11-2025 21:00,28.4417,77.3217,CO,60,67,62
Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",14-11-2025 21:00,29.503664,75.467934,NO2,18,20,19
Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",14-11-2025 21:00,28.422681,77.148944,CO,29,77,41
Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",14-11-2025 21:00,28.422681,77.148944,OZONE,3,92,48
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-11-2025 21:00,20.362421,72.918013,NO2,1,2,1
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-11-2025 21:00,20.362421,72.918013,OZONE,2,2,2
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-11-2025 21:00,22.969611,72.6435,CO,9,42,19
Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",14-11-2025 21:00,28.6701,76.9254,PM2.5,2,500,394
Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",14-11-2025 21:00,28.3419248,77.319699,PM2.5,196,235,208
Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",14-11-2025 21:00,28.806223,76.141105,NH3,1,8,7
Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",14-11-2025 21:00,28.806223,76.141105,SO2,12,13,12
Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",14-11-2025 21:00,28.2068,76.7997,PM10,179,405,272
Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",14-11-2025 21:00,28.2068,76.7997,OZONE,10,72,45
Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-11-2025 21:00,28.39072,77.30059,NO2,24,26,25
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-11-2025 21:00,16.172806,75.659694,NH3,1,2,1
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-11-2025 21:00,12.9135218,77.5950804,NO2,23,68,31
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-11-2025 21:00,12.9135218,77.5950804,CO,42,56,46
Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-11-2025 21:00,12.9352049,77.6814488,NO2,23,25,25
